date,0000000,0000001,0000002,0000003,0000004,0000005,0000006,0000007,0000008,0000009,0000010,0000011,0000012,0000013,0000014,0000015,0000016,0000017,0000018,0000019,0000020,0000021,0000022,0000023,0000024,0000025,0000026,0000027,0000028,0000029,0000030,0000031,0000032,0000033,0000034,0000035,0000036,0000037,0000038,0000039,0000040,0000041,0000042,0000043,0000044,0000045,0000046,0000047,0000048,0000049,0000050,0000051,0000052,0000053,0000054,0000055,0000056,0000057,0000058,0000059,0000060,0000061,0000062,0000063,0000064,0000065,0000066,0000067,0000068,0000069,0000070,0000071,0000072,0000073,0000074,0000075,0000076,0000077,0000078,0000079,0000080,0000081,0000082,0000083,0000084,0000085,0000086,0000087,0000088,0000089,0000090,0000091,0000092,0000093,0000094,0000095,0000096,0000097,0000098,0000099,0000100,0000101,0000102,0000103,0000104,0000105,0000106,0000107,0000108,0000109,0000110,0000111,0000112,0000113,0000114,0000115,0000116,0000117,0000118,0000119,0000120,0000121,0000122,0000123,0000124,0000125,0000126,0000127,0000128,0000129,0000130,0000131,0000132,0000133,0000134,0000135,0000136,0000137,0000138,0000139,0000140,0000141,0000142,0000143,0000144,0000145,0000146,0000147,0000148,0000149,0000150,0000151,0000152,0000153,0000154,0000155,0000156,0000157,0000158,0000159,0000160,0000161,0000162,0000163,0000164,0000165,0000166,0000167,0000168,0000169,0000170,0000171,0000172,0000173,0000174
2000-01-31,941404.2237087802,21613076.309155364,3688801.734005662,81398693.42187066,32626410.432922136,7177844.8578498205,2097598.15171437,73792295.78418508,25530203.210048825,50332079.345752805,24014792.180820934,142429857.22697484,199080770.2298664,1250606.8901908728,1183844.692608022,982623.0292031084,1436510.788779369,9736385.1169406,1492358.3028151272,1577417.910461696,2545060.5891633574,5443803.596673168,4134455.255664812,1745128.742248295,1052980.784814872,8441347.11461038,3970706.6936567235,8638781.775079766,25507463.888876043,2156149.643635558,6952668.923136064,8121406.49702968,2148091.2346686875,1296050.2981612142,2987538.484567726,2075804.771998896,24758037.24381713,3334890.1211740007,1389254.0580904216,6124079.440539341,19588911.20724433,3659624.5657723807,2417954.0417469377,1216127.1470507418,2407019.938268204,3698059.3869326734,1865236.338526648,6274370.305944701,10793082.89843427,9615743.868189378,11046623.661732988,1895991.660494489,16707728.188805431,994254.5530598668,5438049.530316552,5329041.512423017,12788399.556717107,2283368.506636105,4668250.046777074,16097640.860777147,34146268.40412817,2265272.974292823,15292255.857508162,48988210.08949953,3148637.5131160477,13325414.727577956,443469454.5668024,20570299.39414673,3882552.357514329,2192868.3604317554,3784747.8477102118,14535045.871594723,6310075.23199804,3115624.6759518906,11215152.911435824,218070.1169965856,1370646.2647038775,3375979.7381002386,1534601.229580067,4475237.242192334,21849819.810867317,3639050.4530592244,1120140.523226031,218171.87548828125,687581.9046892881,1544617.2978695282,67120517.30494611,3686790.2921917,2644662.543864004,37753502.26832002,1002298.7171651501,11965650.567384383,55228247.95263528,49328055.70102724,10982838.647989668,956403.1821314823,172820249.30060133,115678552.50145294,1284638.9779838691,115678552.50145294,6542473.943663743,111803744.54159492,9345443.464933667,86701587.1709189,30017043.790450085,395205269.835106,48224796.07642573,12458194.36431796,9239562.453883132,17755989.59994794,156561591.81820247,226760244.24461535,2015885.186446616,838902130.5584018,45032303.95867424,5914358.161247959,11886669.96044302,959756.8074618316,13431845.07036764,9825795.41454842,5490804.361524922,14053129.140415056,2704388.3808999253,1146098.953847103,4992113.174759579,4973275.747607475,3437614.431821717,1049852.7681926112,46273938.628716506,3870142.5968599967,1699164.9257280973,42239477.04201992,458467.1550094904,944218.7304605291,1967577.2453414914,7785622.156030582,8047751.753965762,771087.7919895845,9164694.574826548,5070013.963695183,1750050333.0024118,40285224.35906811,6236029.841856939,45818055.54295693,9251312.814305993,40432789.66123679,5344364.873673499,61021277.85063002,298884025.3296417,1985501.4759479896,3483098.8516688906,886988.2030163923,2367158.4656190197,1979283.5968189312,1755761.7610583673,1041852.9699848463,9608798.194186712,3145749.418673158,6225068.32840593,3351084.589046615,138922455.76817384,364022354.2243105,35313166.653457336,90874876.3524354,54703243.05640033,4595042.913720833,42219152.24479596,21188945.74848444,45832331.87667774,18574413.629046842,37631322.12041052,5780717.756148276,4034598.945611963,56309040.22770478,2970813.035486372
2000-02-29,973464.4097757374,21644800.76282048,3922519.278638892,81307780.6350471,33749909.2979976,7235802.823436857,2099460.7816595314,73641565.80862771,25531327.922299325,50905105.88070977,23294404.564506024,135741012.65127814,206718167.2076201,1266494.8821955635,1171135.4532908134,1022211.2083662148,1435548.2951304794,9908811.296447871,1523625.8002587738,1576004.214437568,2527438.252144367,5426816.644938297,4152300.0759889865,1742568.9541939762,1058259.4755309273,8441901.854468878,3919077.032513969,8712778.58381496,25694645.513169173,2161191.6130293035,6971238.011828339,8127997.519693995,2154422.3096712036,1273332.850492537,2982941.7605105666,2116803.740337973,24816814.180296123,3328077.172415091,1389828.7999921325,6135897.801493097,19583426.775949065,3665196.3774004797,2433403.4341269257,1210745.5498582977,2430840.5210998603,3703588.7346358206,1868965.5330560282,6282119.689730031,10803445.964108003,9668336.552496772,10843816.503438018,1890095.0622677216,16684273.734159945,997958.5731711208,5474731.52085014,5330249.004228535,12791289.578635551,2310320.7895570444,4658059.842426373,16115843.638808794,33761565.9884646,2266250.7154441164,15282812.085629534,48990595.12189226,3076971.1264702696,13331145.28654793,448128597.1040025,21336779.24734858,3704999.444132241,2208101.8092202567,3780333.231018725,14360556.043946382,6344291.77726088,3104904.5790620474,11232944.179045497,211434.57118325544,1367893.8489473534,3321740.5361739635,1352834.9384488154,4364491.726874893,21087054.956263218,3593685.6150349383,1110283.8416861142,283811.96517944336,639051.1347905893,1184359.510920297,64302784.3545841,3703581.149632108,2566088.0723576555,37811572.0805417,990632.1555046767,11800001.16124861,55331165.12283164,49685425.58944738,10983761.978749387,954603.798709645,172872264.16558093,115494732.57616048,1275519.0707642804,115494732.57616048,6597608.881927795,110938287.02808996,9387421.782344734,76844210.36805612,30292543.835982263,387051027.83217305,48318866.28305308,12573691.103300327,9290722.817177992,17821542.8140296,156452022.24981597,228631645.30039304,2018793.886875436,822216400.7118539,44857779.215813145,5929661.115561061,11942873.409340898,957941.6530157347,13453032.831986204,9868898.992943682,5501423.227199997,14112654.60930679,2711719.827789967,1148665.406008708,3688984.225590813,4998812.1720262375,3496845.5575916227,872237.926006398,46516075.77672527,2099326.5236890013,1375652.8953307208,41858738.55757024,849064.5132507025,990767.1326636095,2172647.2054550173,7745114.370129869,8066404.915745875,980299.8068326171,9640758.069808949,5154184.5066131,1600482875.5113406,39974126.59930653,6236662.434944238,45814597.57063404,9249649.355432067,40295288.19700213,5354977.317319223,60917599.967309855,298708429.8219713,2001277.2101666613,3482820.423533716,893090.6788091818,2336361.972255373,1978609.3641236313,1733870.3269617863,1038844.5236728805,9544765.298465576,3143116.4040892227,6211161.394990638,3635445.6951626735,140801810.90799448,369032246.9455983,35562822.815077014,90934019.77548005,54752898.40444863,4610907.308906349,42568634.15709722,22125443.90738155,45829484.86323196,18761117.110411752,37712597.10211875,5788007.778484777,4082875.571740304,56304246.06761355,2971678.110570273
2000-03-31,909558.181850044,21963838.20956574,4040979.3730917494,78819277.92121863,33540475.553908728,7269570.683701517,2105704.111178529,70718519.8016137,25177685.128594108,51264889.31136378,24004963.275241368,142061488.27224323,126758270.70127235,1264410.0578799385,1181715.3386169393,1042672.0748108956,1435242.40797191,9846771.854943903,1469330.1089720938,1560713.2770875827,2525167.582789433,5416096.297462702,4188502.5655556335,1741456.14313908,1070561.2919490407,8443919.358499926,3891909.303469518,8800707.4410468,25764898.44016417,2172548.1005523345,7006739.926659067,8142696.6886916,2163986.5300175217,1257676.1943333556,2972469.3270765394,2162116.707060987,24881775.75066361,3324481.322752969,1390015.8653040903,6144674.883419683,19577365.261163577,3673991.882328046,2451034.145922823,1208472.6640361112,2448115.1170069645,3709674.5136874146,1873087.1213412725,6289501.531348948,10831057.379682876,9772056.630588815,10679419.311391192,1877752.2725160774,16640273.739309082,1006222.1715219056,5549149.719265789,5331969.67108738,12793831.911409492,2364999.9470670125,4643380.863908009,16132966.527973719,34426190.46357805,2267773.7281872304,15272374.620049013,48991543.653169,3045865.868149938,13342266.177619737,451243490.8071304,21115720.9009122,3541143.7227438297,2215097.317001761,3758184.39192756,14158957.383995509,6423453.1946008615,3100484.7165855463,11257622.13425166,207454.29927909904,1362810.188779285,3244217.9964951617,1157638.819602613,4172155.8227592744,20160105.324754525,3465257.325997503,1178888.7254141613,339986.38122098736,587327.5761655414,847819.0898794436,63562399.38895134,3682527.217017442,3303851.31900228,37806054.08973072,978791.0060951916,12014275.208305676,55444911.45590436,49526905.89848486,10985907.886035455,960794.7079558008,172971028.28649288,115355116.26524971,1283865.1525738242,115355116.26524971,6582971.7850170685,109018106.7332482,9424993.678944249,67258965.93332279,30175868.07372615,378038779.1952207,48251977.42214707,12679726.893284556,9228277.366632871,17701392.34518125,156044341.54006678,230699959.1434281,2011102.8022600657,789885978.6537415,44548545.427194364,5909024.527503396,11952846.340428144,954550.6759778488,13453246.613646103,9887457.082980718,5478390.219711668,14086337.279582184,2695893.9724802943,1147998.6122382064,3766018.1411158,4966221.021222609,3562309.108010287,685214.2875066242,46900579.3186403,1190456.6879697912,1143331.3249326851,40057608.65728321,1096680.7814788162,1036317.6974244822,1971272.1339538572,7662273.674690763,8131668.164602285,1070956.7901947035,9601439.240891024,5085199.2177380575,1435177612.9962583,39630294.473602906,6238782.910437627,45804319.47206954,9245636.363482676,40364627.63268269,5383690.6850528205,60961149.7183973,298514357.7826464,2024320.7102680828,3507270.3666672544,888878.6576324773,2358864.7885749657,1989951.4144367871,1754703.8170795145,1033718.5746392048,9645137.348684877,3157754.995258241,6263036.344651945,3667847.1289725006,140882239.5002171,383727456.1119265,35772767.58165157,90725629.36039212,54763117.43674365,4552041.9466579,42329226.28754453,22170290.53615185,45832255.039706245,18835035.282965086,37621322.751536645,5794459.745482532,4118185.63004133,56487179.46201792,2992635.3551440374
2000-04-30,946558.2474487304,22030125.90353508,4001375.5931634633,77987990.51164645,32996933.672848146,0.0,2152854.4447968127,73220705.44908299,23395890.680611912,41880431.21529533,24092733.910148703,138716569.11958006,195980625.79721788,1240079.547294677,1169781.6777407196,1014180.6328984099,1436140.245276573,9860789.087212648,1488415.4863933194,1577318.1323767866,2510937.342955885,5471863.759515054,4207419.124017421,1764342.95570921,1081615.963676483,8478017.847307067,3935890.8494473984,8810120.914507726,23508631.731399268,2189054.4941952927,7038507.543264503,8163435.136458032,2200406.5665185666,1278082.8881681522,2956714.370029662,2147373.2098369,24829754.346044533,3341239.825914392,1385784.104895408,6140821.603694491,19579780.801670052,3678238.6457294207,2451660.023234261,1228775.5934324977,2456880.1057994766,3695416.125308047,1864033.8630549416,6310070.511469491,10900119.212198978,9840427.159119312,11214962.396948399,1870198.6710837777,16617622.058310123,1012716.1541142043,5588034.785398022,5338756.427921279,12795803.01788263,2393570.95121783,4636278.330742756,16140038.3794277,32047515.51374661,2295414.015585955,15299404.035966327,48930390.16546721,3049092.112930605,13350945.962183915,452271072.1606005,21110289.384066198,3491305.572826254,2220052.863827073,3743268.840447828,13829966.923522707,6493124.8248397615,3149364.1210409026,11265203.30333978,206272.2357822492,1371772.2122920903,3238636.6242355485,1234117.8964701276,4026001.9981700284,19678793.933551017,3320901.1231160928,1298222.45256222,388842.91156840534,564725.595851036,615226.0412460925,63345107.06351342,3598285.890014468,4106250.083701162,37622675.1096115,968108.799665895,12036713.388142785,55370218.41453968,50027892.09045051,10989338.32303113,962387.3621030622,173057606.46969405,115823192.05493449,1277968.2453736914,115823192.05493449,6584320.127739405,104441824.15882345,9422308.062558224,86003689.10656735,30184664.604830742,424252048.7444621,46385303.9159087,12786452.232139993,9233880.452147925,12074366.22895628,155292773.12889203,224262609.03259537,2003293.7206322455,600239766.560321,44372463.6328991,5940896.918163518,11872584.889885953,946431.1830329148,13468059.430273566,9922841.630313717,5451391.436055293,13696335.281681428,2678201.3980522,1141748.5886553898,3960667.9771880624,4902953.354637143,3485383.613253008,494321.07807981316,47028686.21891899,1351787.3941596341,617519.550900538,34024194.258336686,1139115.9696804807,1074228.0734042828,2022776.2547496192,7394485.9676259495,8245424.3479236895,1126863.5229718338,9503884.7266258,4919780.438234637,1635207899.369186,39659757.727310695,6254802.071198719,45764641.5797153,9238432.113709573,39254199.94018623,5406287.541413202,60985681.12742847,299624966.08518124,2005492.475680334,3465811.841384348,895334.3940172299,2304761.470646697,1947127.2531057482,1718011.5124147143,1031299.3596283201,9531770.64334117,3136866.975726448,6226957.961098537,3636312.72289201,139223530.39611092,404569390.8007511,35977516.95717511,86429758.71093461,53468423.06383512,4576445.922927009,42110707.83518752,21638090.356211256,45838010.94146928,18947187.83058493,37711668.839521326,5801453.365804127,4117133.7354026027,56496717.46463115,2993698.2885143543
2000-05-31,888991.0529784948,21962636.170410533,4040495.0315064415,78895035.69398186,32173366.434941832,0.0,2150815.9819029765,71592376.69435887,23238272.308657672,42519359.075858355,24160746.00936417,132077653.33191007,199873069.4128516,1241202.4609997817,1169093.6976648867,1014280.6939652393,1438700.0906501426,9892983.117073055,1490881.5702469822,1633881.6474327228,2569492.817970599,5499373.998719681,4204074.37985907,1801207.6267622977,1090771.8103746525,8531252.805813484,3982654.3409796157,8815693.110035338,23829273.438431144,2202127.2007077658,7054004.955485061,8163432.81190227,2198054.6907482683,1289422.581772683,2951051.665818985,2155219.7869315306,24853630.616912007,3356275.395628914,1351130.8425697777,6155995.35220179,19585800.327266846,3679506.8854274293,2451082.734777993,1239586.6724613109,2461488.890463255,3678544.937165206,1870874.3383028915,6331195.781615198,10898212.02491395,9865662.083494643,11204547.046617426,1868602.770699802,16624345.77416557,1016670.9080936273,5585357.00467963,5334330.332375122,12797386.024417613,2368759.075586429,4639063.659609114,16136782.391916288,26584302.028026994,2293592.314807762,15327796.15441512,48777995.70817368,3058594.681412282,13359066.730921343,451151630.5114344,21108640.506583143,4423773.43565558,2225123.9759626808,3728930.4996024,13944413.102544265,6550074.111216531,3163532.1181212505,11269773.330396907,209374.0471386263,1381186.0610372804,3313614.853739575,1195445.292432089,4093235.795856089,19402208.898528174,3550370.5778783327,1425221.3822602027,435230.18906466424,655160.1974948745,612416.2614082785,63258037.64378106,3633303.108850724,4591358.596022904,37652342.181377776,969170.6719806148,12052844.113072954,55372636.34543237,49873023.03374389,10954468.57973428,961112.2559387804,172953517.33279473,111565362.0598309,1271774.042427543,111565362.0598309,6541200.997253361,105005069.20133428,9426602.895081362,87004100.8681657,30208362.506648812,412944115.0448335,46553908.98172735,12902456.337966202,9248975.194477068,12503970.999270098,145541881.3236376,224283516.50254655,2001742.9993015437,857227425.7482843,44427933.084719904,5945206.88943576,11879143.006145831,947634.1848304864,13467795.114982856,9919799.520217452,5455740.190938381,13728579.221131336,2679516.967222114,1166449.5396872172,4244467.228550091,4725575.613235297,3495871.259465406,461167.37173775473,47480740.73391307,1786413.1790367072,744707.3732930918,34616687.781647585,1184563.3438726985,1104880.687076544,2164365.629880664,7284827.541642972,8421600.867584687,1179127.0386973394,9179266.77494184,4697873.974441856,1655482060.1986334,39741140.02436498,6254486.078267435,45866772.536855325,9235631.997236667,39587890.51567071,5416870.765366113,49329054.30851215,299566359.0991716,2012232.2483587554,3468419.0577799203,897435.0720781498,2318863.11782981,1947362.0569828686,1720527.1497597555,1033593.5001401518,9538329.124565888,3141253.4006857523,6209247.478409569,3636330.453412493,139220066.25440788,430234521.88307106,36187817.96615729,86457225.27556317,53559474.71888124,4585673.216861283,42141396.68729648,21681894.125289295,45847612.92048664,18940919.935197253,37711476.18422222,5811867.613017798,4113993.287021861,56502910.61833478,2994536.888486851
2000-06-30,990129.9550109083,21774342.797394544,3861609.7326952997,80515379.85984483,31209362.54421213,0.0,2145659.8215980604,68148031.45587859,23259989.06026053,44051434.51699352,24207278.76893668,122638846.7523404,201821998.02146697,1243770.3604411061,1168585.8834014742,1014598.1242488035,1442389.5554042836,9924324.915498791,1492740.5666024024,1630311.3951634036,2674096.2315239734,5518217.256538108,4195159.929718357,1840458.6656199503,1100074.1912518097,8594453.449661147,4028538.2640832136,8819195.784718238,24521010.903051976,2213815.603823275,7065891.763021137,8163425.455737255,2192262.267057611,1297375.6410081035,2948466.5685864184,2171817.3691923916,24904135.2337693,3370377.3664442343,1274214.9407793449,6157301.830535817,19592795.10295902,3680115.6752003976,2449505.9919895204,1248078.3963160752,2464958.968715035,3678736.820478864,1885343.7495202906,6352129.389593413,10893244.76031005,9885153.981327694,11179572.23578535,1867664.9584450002,16640468.470593655,1020317.3325473592,5578554.30077183,5324967.971687678,12798528.308430098,2304280.7002692944,4645522.636362908,16128222.982011262,21265709.215364665,2289132.771678103,15305466.951047039,48600911.1475455,3072879.9799781246,13367125.968814105,448150457.5088461,21107043.764102038,4410166.045744348,2229910.5178369987,3717376.5066667893,14214202.881948283,6600079.438240463,3173273.014096726,11273260.753804445,216467.32564517984,1380341.7725092168,3382172.202462579,1343065.3511289402,4233253.418349802,19926182.112285946,3539516.6721095457,1962360.573724823,477678.9360375192,816712.4354864206,855207.4043558083,64371013.50336893,3642875.510013392,4436266.281449058,37723480.40349796,1001812.9063618704,12091095.3469476,55378434.26530363,49977963.58838545,10866359.468697183,961319.8057901156,172634641.81230667,102558927.43945941,1272499.4308721256,102558927.43945941,6548710.415003054,106355665.95917727,9436411.000537708,87709561.56863105,30239839.578261215,389024849.67390054,46942534.991161264,13010535.639391463,9269024.998418054,13534113.772215256,147242924.28635126,198965732.57595015,2000731.024222305,857161662.7930998,44565260.81063621,5948335.803900531,11895332.058771564,950750.6380784316,13467161.317349965,9912106.933884745,5466168.004416451,13805896.475246878,2682671.5506121125,1164017.045545666,4559435.919125882,4444540.815666136,3518055.400223064,806391.4452595091,47911434.107193336,2363710.9946912886,1035562.7939548383,36084627.33766855,1509537.940577638,1124244.7722872423,2358252.111218172,7220961.822993717,8654903.790252712,1220383.4669098372,9210438.219928855,4482589.594421783,1667987738.8215652,39853355.68873805,6253652.899460165,46082806.47650426,9236825.466112379,40183994.863854975,5424903.600108823,38231896.65718444,299428034.09861666,2024272.1682562456,3474967.0207240614,898755.8921277745,2349147.461328777,1948110.28364576,1726845.3567907545,1039094.58493178,9553722.907421222,3151771.542669122,6194932.462257659,3636394.631577957,139218406.00112617,456470096.63985217,36379212.8701158,86532379.02715649,53777806.10366064,4593021.369156818,42214985.021026894,21786930.51981195,45862213.44815235,18922059.588167794,37710796.991069935,5824768.501795216,4109193.0570354206,56506507.75370788,2995129.008745321
2000-07-31,961812.8599262161,21835762.907321773,3824843.686461031,81422425.04218024,30130973.980140407,0.0,2138130.533860055,64578437.80138567,23320724.656486426,46106687.520471506,24238220.634151712,111693515.34491055,202401385.23460484,1246930.3401558127,1168203.3484148846,1015200.924127624,1447070.9551415078,9939194.379202206,1494177.1708403917,1620992.176829686,2732651.7065386875,5525667.877730164,4181159.4439710127,1859711.2017744328,1108711.819500832,8650022.470437055,4080020.3216546206,8823088.946609933,25272839.39343944,2222720.521686838,7074011.337295168,8163411.517758894,2184142.667310824,1304765.5816242201,2945129.4589920286,2189018.497481272,24956476.37479149,3381434.2211869797,1165157.9142299157,6158377.877969668,19598890.949142247,3680461.602131537,2446951.280153087,1253989.4106855998,2467293.2921470334,3679337.730322516,1900339.319037783,6369050.396897699,10885681.388112683,9898543.90995192,11146068.954161122,1867025.255795106,16662096.792129464,1023662.8560331743,5568556.93272519,5315265.16288454,12799357.74145202,2206406.0901410542,4653685.019458108,16115023.539667023,18742413.592475936,2282941.8403183105,15259097.603147406,48446584.50570319,3091980.487728639,13376728.009163683,443400789.1788474,21101384.358444866,4372195.542404519,2234655.3643965153,3709175.9730255804,14565527.432988416,6622783.647181797,3179302.5317745637,11278220.807079775,225196.10054608254,1377950.2306503244,3353837.953190315,1424674.2625674359,4486704.1571656605,20834997.298374265,3817193.2962483806,2428758.972282666,520610.59977163305,907147.0371302591,1343358.0528308463,67144548.7255923,3648490.2686027545,4031437.9857525034,37818911.11190111,1035143.5439210841,12148417.025718072,55386212.07565772,50244409.233335614,10737896.479695642,961837.0199040485,172048660.21680722,93224987.41761997,1274307.098472021,93224987.41761997,6566113.120144997,108167468.4125785,9448448.48328416,88207348.48792264,30275351.029904764,364235796.3193401,47428086.36869628,13107741.639265336,9291644.56264818,14916032.68512334,151183552.99834064,149654138.9583426,2000138.1302819755,856944264.6619256,44759345.262204275,5950624.380874182,11918107.743815823,955460.6427996951,13466311.08866434,9900878.665803278,5480156.737865916,13909616.249401016,2686903.3702816535,1157667.6499594187,4885128.800624828,4128794.094328981,3541046.233776627,1169020.176001904,48393443.0384112,3015000.4067746564,1393480.7148877478,38161650.57823629,2243330.455816352,1131466.3361253028,2778431.023373832,7258162.386377897,8967230.300425466,1249212.806976473,9291803.199123122,4310548.731145657,1674842286.548025,39987342.9056104,6252362.870369265,46306696.164306335,9239648.734985616,40517685.43933945,5430343.678241005,49652476.892207965,299247515.3349957,2031011.940934667,3484427.323879885,899631.1318941294,2381712.588783436,1949536.9358880115,1735974.2446369748,1046474.1961028879,9573613.632379323,3165881.4502636935,6183639.896882344,3636530.194952752,139217736.9813617,482312161.9466236,36553084.74158607,86654416.42056929,54070693.922545664,4598964.2122580595,42313702.51225456,21927835.046783052,45881533.638347045,18888010.864285994,37709389.79170669,5838877.200407546,4102649.2995726513,56508948.38860054,2995547.508992386
2000-08-31,984375.5946605187,21626867.209223256,3803212.9993665502,80451168.40763699,28551188.881660476,0.0,2129470.059756054,62950109.04666156,23409140.002750456,48161940.5239495,24254571.4345829,101490884.7774225,201769544.89322597,1249564.2192429388,1167943.9740576232,1016130.6235247423,1452245.614793998,9921599.588291787,1495183.234503398,1608819.6284580706,2652016.3085592086,5497159.577645082,4163387.203249193,1790558.7145933865,1114903.7230543753,8673525.298689846,4139112.569280789,8829523.323636523,25699333.096021935,2226186.202502111,7076934.556802331,8163390.062127118,2175378.1030883687,1313644.631335936,2937398.35656703,2196865.074575903,24980352.645658966,3385816.5926460554,1041537.9822346321,6159205.198225217,19601457.28099245,3680881.56851142,2443584.6635943265,1256148.6768046604,2468123.545328701,3680347.0467669764,1907179.794285733,6375881.768158586,10876455.79448457,9903385.866398465,11112565.672536893,1866417.9886038913,16683725.113665272,1026339.4758953504,5556949.460559784,5310839.067338383,12799883.061567178,2087514.361830921,4660919.706839204,16098652.23678759,26845435.289035108,2276365.7163791424,15225258.577804018,48381613.48045251,3114556.2056852626,13388709.642006377,437314419.142772,19863790.24678787,4317099.31012955,2239118.1876370767,3706136.654766308,15087974.662272492,6588609.16924277,3181297.226576119,11286920.294859271,232471.63385432487,1374405.3148473203,3187052.767239681,1490082.1090779419,4678041.845930121,21537736.60102716,3795426.9935414,2330978.259218103,564212.5641551805,888704.7733611941,1654384.6827734543,70472080.00183377,3655704.0155970175,3502660.5888612196,37914341.82030427,1007358.5788101496,12208338.14487192,55393989.88601182,50575668.1149577,10590470.1533291,962457.5442539235,171170426.66570318,88967157.4225164,1276475.836199779,88967157.4225164,6583912.182104079,109979270.8659797,9458417.271084469,88511062.62986691,30307957.510279756,352927862.6197115,47847538.826262414,13179914.144248229,9312413.760837084,16297951.598031418,155210257.1674548,122870684.556901,1999952.417310915,856557700.9140816,44971645.9283005,5952087.128396738,11942838.383596722,961148.4242854022,13465460.859978715,9887971.693214854,5494145.471315383,14013336.023555154,2691135.189951195,1149374.2156673518,5168928.051986857,3876405.9743044656,3551533.8799890256,1165905.402497539,48873981.921699695,3613011.877741723,1691809.3789818285,40437813.123860486,1899122.0672377076,927126.6141242383,2632318.5476844786,7359654.280756916,9358419.265411489,1259774.78049888,9398080.261161067,4241563.442270614,1676834054.9003763,40122842.689975135,6250754.510093869,46408827.12144637,9242681.489587616,40444908.273240775,5432288.981552245,61073057.12723149,299076309.7727692,2029567.2555246411,3495136.9144124896,900258.9971894544,2399387.9967172607,1951744.793930474,1746309.5622695207,1053853.8072739954,9602555.53616668,3179991.3578582644,6176495.168738859,3636757.13713644,139217418.21478346,504107944.57946366,36691098.811062604,86815650.74404643,54363581.741430685,4603213.447117952,42412420.00348222,22068739.573754154,45903883.41650681,18837803.245710462,37707066.257495664,5851602.474956862,4094736.205690284,56511311.07001136,2995803.414407532
2000-09-30,990501.212798815,21675277.592330392,3651110.622159762,74406759.66781333,31067910.840559613,0.0,2121065.122791257,67293730.35446917,23510353.226887412,49694015.96508466,24259198.53463055,94185121.19289903,200461290.96946025,1250621.1533022418,1167789.878146913,1017386.9119461856,1457351.726131005,9864039.940780466,1495805.7147433616,1597054.5885669026,2566650.5995373297,5470019.556322437,4113519.4966327846,1769450.724728632,1117181.962246285,8470015.569594234,4232002.083205928,8840991.191614961,25819933.43718936,2208028.334819148,7047666.336167639,8143756.962979083,2167733.336054482,1324924.7906187477,2860262.5266550174,2177840.635269765,24823683.805752862,3362906.7613710277,922797.2947724429,6159797.330032592,19601057.93250319,3681703.000197532,2431994.315513563,1244507.5639636402,2448869.9611958466,3681711.877238004,1901863.0081436988,6333438.020815085,10866714.616094133,9854316.570786025,11087590.86170482,1865573.3312564325,16699847.810093356,1028064.8035735947,5545522.524219321,5315733.735948695,12800151.930779804,1962674.6481349887,4667929.385272312,16057405.856512856,34559545.95035639,2266549.114596648,15211480.080248134,48545830.7914647,3138822.336893,13403603.089348659,430474227.712742,20200799.8698307,4254306.684150694,2243094.7561916104,3740969.1135610538,15353255.29788999,6506662.706119595,3133848.3161294665,11313087.855202818,235391.1904090132,1370248.5267503194,2897383.091911795,1534753.2586657703,4812157.346634899,22666900.85658844,3811648.8809833596,2344986.2834058935,608586.4201732344,1051743.6928152945,1705436.047735175,73176137.14039138,3668330.745843681,2991585.4238217603,37985480.04242445,1055003.344258327,12254054.993167078,55399787.80588307,50866752.824869275,10447898.179516345,962961.8019629068,170012201.09582,96454019.47706735,1278238.2210573684,96454019.47706735,6602235.8462461475,111329867.6238227,9466739.521417158,88659144.69820055,30331091.48022595,387935402.6865435,48231647.02841868,13234371.066548657,9327149.298103996,17328094.370976575,157158509.55958,198305538.00054568,2008060.2664199164,856006092.8995746,45161290.77398549,5952844.253803212,11964642.08250042,967073.0605404901,13464827.062345825,9875457.85356353,5504573.284793453,14090653.277670696,2694289.7733411933,1141358.4261792218,5363577.888059119,3777337.607144132,3542258.6939872303,1161917.513695622,49300453.30508914,4037295.0029894435,1811523.957942048,42477682.42177098,1659021.190458446,728491.0462035534,2566533.423600769,7504802.601206316,11100931.62869609,1170279.0679288986,9500799.41545979,4466011.879716106,1644554091.5129101,40239402.46077792,6249007.081474734,46222167.41545922,9245885.835062202,40467581.32849123,4892931.9647446,61026532.7264642,298883214.9037844,2010905.3606339209,3514388.040613066,900869.3556989719,2402409.7009725464,1954736.650154846,1756092.6456899666,1059354.8920656235,9613369.48333931,3190509.499841634,6174092.775646111,3637083.7560017407,139216763.89156845,518722561.81277883,36779509.809191056,87003378.40508573,54581913.126210086,4605697.54244561,42486008.33721264,22173775.96827681,45927184.94602852,18772534.418603275,37703755.34303235,5860530.158308773,4086003.230107494,56513967.35760548,2995928.560955184
