name,min,max,c1,c2,c3,c4
top_s_cam_area_tot_b_none_c_c,206.0,274026.0,-0.015075716088358664,0.11092099576407181,0.45138588682959346,0.7024074704655057
top_s_cam_elev_max_b_none_c_c,237.0,6993.0,0.437440517889352,0.15046038780109666,0.36089821118682075,0.27948188714626454
top_s_cam_elev_mean_b_none_c_c,118.0,4777.0,0.5098024301682192,0.19243561468948273,-0.012391277903392596,-0.08875043633492838
top_s_cam_elev_min_b_none_c_c,0.0,4474.0,0.3302985241542827,0.3124611312439788,-0.3736474745826492,-0.07068570787054618
top_s_cam_elev_p50_b_none_c_c,83.0,4751.0,0.526106632070569,0.1794329274412793,-0.004585515204219487,-0.14635309724344814
top_s_cam_slo_mean_b_none_c_c,56.0,305.0,0.26680371298188105,-0.6204652583339684,0.34558201908726416,-0.20270402611584207
top_s_dem_cc_none_b_none_c_c,0.051,0.354,0.17525189807150715,-0.37527938724281196,-0.4856552354777426,0.411134781390197
top_s_dem_com_none_b_none_c_c,1.694,4.467,-0.146905397036925,0.2962511172678453,0.3838708147544966,-0.3791497019335319
top_s_dem_ti_none_b_none_c_c,652.0,1068.0,-0.19787887760799977,0.4296767678626469,-0.15353017380893977,0.2008632737043761
